colour	y	x	label	showSelected1
#000000	0.222766668293625	12.1719451835379	Head	20
#000000	0.0583106875326484	10.120242829714	Head	20
#0000FF	0.496392968567088	8.3622702091001	Tail	20
#000000	0.254819822837599	9.59280886654742	Head	20
#000000	0.180044256607071	14.9558235669509	Head	20
#000000	0.1888885173155	13.1771072577219	Head	20
#0000FF	0.06223827669397	9.16556412559003	Tail	20
#000000	0.277982030869462	13.833042809926	Head	20
#000000	0.229317797455005	14.1093555517029	Head	20
#0000FF	0.103621927546337	12.5597795314621	Tail	20
#000000	0.483964654025622	9.75325921191834	Head	20
#0000FF	0.216784921814688	12.772602072591	Tail	20
#0000FF	0.245290758428164	8.86945804208517	Tail	20
#0000FF	0.0556070220097899	10.7697201452218	Tail	20
#0000FF	0.0787028293032199	11.6069295281079	Tail	21
#0000FF	0.17341842035763	11.4653222429566	Tail	21
#0000FF	0.0193305147020146	10.8678556054365	Tail	21
#000000	0.425036191348918	10.7463260545395	Head	21
#000000	0.226937612509355	14.0723948930856	Head	21
#FF0000	0.154489660393447	13.9112397619523	Stand	21
#000000	0.222766668293625	12.1719451835379	Head	21
#000000	0.0583106875326484	10.120242829714	Head	21
#0000FF	0.496392968567088	8.3622702091001	Tail	21
#000000	0.254819822837599	9.59280886654742	Head	21
#000000	0.180044256607071	14.9558235669509	Head	21
#000000	0.1888885173155	13.1771072577219	Head	21
#0000FF	0.06223827669397	9.16556412559003	Tail	21
#000000	0.277982030869462	13.833042809926	Head	21
#000000	0.229317797455005	14.1093555517029	Head	21
#0000FF	0.103621927546337	12.5597795314621	Tail	21
#000000	0.483964654025622	9.75325921191834	Head	21
#0000FF	0.216784921814688	12.772602072591	Tail	21
#0000FF	0.245290758428164	8.86945804208517	Tail	21
#0000FF	0.0556070220097899	10.7697201452218	Tail	21
#000000	0.266726079038344	9.85713725020178	Head	21
#0000FF	0.0787028293032199	11.6069295281079	Tail	22
#0000FF	0.17341842035763	11.4653222429566	Tail	22
#0000FF	0.0193305147020146	10.8678556054365	Tail	22
#000000	0.425036191348918	10.7463260545395	Head	22
#000000	0.226937612509355	14.0723948930856	Head	22
#FF0000	0.154489660393447	13.9112397619523	Stand	22
#000000	0.222766668293625	12.1719451835379	Head	22
#000000	0.0583106875326484	10.120242829714	Head	22
#0000FF	0.496392968567088	8.3622702091001	Tail	22
#000000	0.254819822837599	9.59280886654742	Head	22
#000000	0.180044256607071	14.9558235669509	Head	22
#000000	0.1888885173155	13.1771072577219	Head	22
#0000FF	0.06223827669397	9.16556412559003	Tail	22
#000000	0.277982030869462	13.833042809926	Head	22
#000000	0.229317797455005	14.1093555517029	Head	22
#0000FF	0.103621927546337	12.5597795314621	Tail	22
#000000	0.483964654025622	9.75325921191834	Head	22
#0000FF	0.216784921814688	12.772602072591	Tail	22
#0000FF	0.245290758428164	8.86945804208517	Tail	22
#0000FF	0.0556070220097899	10.7697201452218	Tail	22
#000000	0.266726079038344	9.85713725020178	Head	22
#0000FF	0.367875526882708	10.4962523293681	Tail	22
#0000FF	0.0787028293032199	11.6069295281079	Tail	23
#0000FF	0.17341842035763	11.4653222429566	Tail	23
#0000FF	0.0193305147020146	10.8678556054365	Tail	23
#000000	0.425036191348918	10.7463260545395	Head	23
#000000	0.226937612509355	14.0723948930856	Head	23
#FF0000	0.154489660393447	13.9112397619523	Stand	23
#000000	0.222766668293625	12.1719451835379	Head	23
#000000	0.0583106875326484	10.120242829714	Head	23
#0000FF	0.496392968567088	8.3622702091001	Tail	23
#000000	0.254819822837599	9.59280886654742	Head	23
#000000	0.180044256607071	14.9558235669509	Head	23
#000000	0.1888885173155	13.1771072577219	Head	23
#0000FF	0.06223827669397	9.16556412559003	Tail	23
#000000	0.277982030869462	13.833042809926	Head	23
#000000	0.229317797455005	14.1093555517029	Head	23
#0000FF	0.103621927546337	12.5597795314621	Tail	23
#000000	0.483964654025622	9.75325921191834	Head	23
#0000FF	0.216784921814688	12.772602072591	Tail	23
#0000FF	0.245290758428164	8.86945804208517	Tail	23
#0000FF	0.0556070220097899	10.7697201452218	Tail	23
#000000	0.266726079038344	9.85713725020178	Head	23
#0000FF	0.367875526882708	10.4962523293681	Tail	23
#000000	0.365603186180815	10.6401726000011	Head	23
#0000FF	0.0787028293032199	11.6069295281079	Tail	24
#0000FF	0.17341842035763	11.4653222429566	Tail	24
#0000FF	0.0193305147020146	10.8678556054365	Tail	24
#000000	0.425036191348918	10.7463260545395	Head	24
#000000	0.226937612509355	14.0723948930856	Head	24
#FF0000	0.154489660393447	13.9112397619523	Stand	24
#000000	0.222766668293625	12.1719451835379	Head	24
#000000	0.0583106875326484	10.120242829714	Head	24
#0000FF	0.496392968567088	8.3622702091001	Tail	24
#000000	0.254819822837599	9.59280886654742	Head	24
#000000	0.180044256607071	14.9558235669509	Head	24
#000000	0.1888885173155	13.1771072577219	Head	24
#0000FF	0.06223827669397	9.16556412559003	Tail	24
#000000	0.277982030869462	13.833042809926	Head	24
#000000	0.229317797455005	14.1093555517029	Head	24
#0000FF	0.103621927546337	12.5597795314621	Tail	24
#000000	0.483964654025622	9.75325921191834	Head	24
#0000FF	0.216784921814688	12.772602072591	Tail	24
#0000FF	0.245290758428164	8.86945804208517	Tail	24
#0000FF	0.0556070220097899	10.7697201452218	Tail	24
#000000	0.266726079038344	9.85713725020178	Head	24
#0000FF	0.367875526882708	10.4962523293681	Tail	24
#000000	0.365603186180815	10.6401726000011	Head	24
#000000	0.274633490238339	11.5014338101726	Head	24
#0000FF	0.0787028293032199	11.6069295281079	Tail	25
#0000FF	0.17341842035763	11.4653222429566	Tail	25
#0000FF	0.0193305147020146	10.8678556054365	Tail	25
#000000	0.425036191348918	10.7463260545395	Head	25
#000000	0.226937612509355	14.0723948930856	Head	25
#FF0000	0.154489660393447	13.9112397619523	Stand	25
#000000	0.222766668293625	12.1719451835379	Head	25
#000000	0.0583106875326484	10.120242829714	Head	25
#0000FF	0.496392968567088	8.3622702091001	Tail	25
#000000	0.254819822837599	9.59280886654742	Head	25
#000000	0.180044256607071	14.9558235669509	Head	25
#000000	0.1888885173155	13.1771072577219	Head	25
#0000FF	0.06223827669397	9.16556412559003	Tail	25
#000000	0.277982030869462	13.833042809926	Head	25
#000000	0.229317797455005	14.1093555517029	Head	25
#0000FF	0.103621927546337	12.5597795314621	Tail	25
#000000	0.483964654025622	9.75325921191834	Head	25
#0000FF	0.216784921814688	12.772602072591	Tail	25
#0000FF	0.245290758428164	8.86945804208517	Tail	25
#0000FF	0.0556070220097899	10.7697201452218	Tail	25
#000000	0.266726079038344	9.85713725020178	Head	25
#0000FF	0.367875526882708	10.4962523293681	Tail	25
#000000	0.365603186180815	10.6401726000011	Head	25
#000000	0.274633490238339	11.5014338101726	Head	25
#0000FF	0.114230703553185	15.0756935594138	Tail	25
#0000FF	0.0787028293032199	11.6069295281079	Tail	26
#0000FF	0.17341842035763	11.4653222429566	Tail	26
#0000FF	0.0193305147020146	10.8678556054365	Tail	26
#000000	0.425036191348918	10.7463260545395	Head	26
#000000	0.226937612509355	14.0723948930856	Head	26
#FF0000	0.154489660393447	13.9112397619523	Stand	26
#000000	0.222766668293625	12.1719451835379	Head	26
#000000	0.0583106875326484	10.120242829714	Head	26
#0000FF	0.496392968567088	8.3622702091001	Tail	26
#000000	0.254819822837599	9.59280886654742	Head	26
#000000	0.180044256607071	14.9558235669509	Head	26
#000000	0.1888885173155	13.1771072577219	Head	26
#0000FF	0.06223827669397	9.16556412559003	Tail	26
#000000	0.277982030869462	13.833042809926	Head	26
#000000	0.229317797455005	14.1093555517029	Head	26
#0000FF	0.103621927546337	12.5597795314621	Tail	26
#000000	0.483964654025622	9.75325921191834	Head	26
#0000FF	0.216784921814688	12.772602072591	Tail	26
#0000FF	0.245290758428164	8.86945804208517	Tail	26
#0000FF	0.0556070220097899	10.7697201452218	Tail	26
#000000	0.266726079038344	9.85713725020178	Head	26
#0000FF	0.367875526882708	10.4962523293681	Tail	26
#000000	0.365603186180815	10.6401726000011	Head	26
#000000	0.274633490238339	11.5014338101726	Head	26
#0000FF	0.114230703553185	15.0756935594138	Tail	26
#000000	0.309527458031662	13.7814131979831	Head	26
#0000FF	0.0787028293032199	11.6069295281079	Tail	27
#0000FF	0.17341842035763	11.4653222429566	Tail	27
#0000FF	0.0193305147020146	10.8678556054365	Tail	27
#000000	0.425036191348918	10.7463260545395	Head	27
#000000	0.226937612509355	14.0723948930856	Head	27
#FF0000	0.154489660393447	13.9112397619523	Stand	27
#000000	0.222766668293625	12.1719451835379	Head	27
#000000	0.0583106875326484	10.120242829714	Head	27
#0000FF	0.496392968567088	8.3622702091001	Tail	27
#000000	0.254819822837599	9.59280886654742	Head	27
#000000	0.180044256607071	14.9558235669509	Head	27
#000000	0.1888885173155	13.1771072577219	Head	27
#0000FF	0.06223827669397	9.16556412559003	Tail	27
#000000	0.277982030869462	13.833042809926	Head	27
#000000	0.229317797455005	14.1093555517029	Head	27
#0000FF	0.103621927546337	12.5597795314621	Tail	27
#000000	0.483964654025622	9.75325921191834	Head	27
#0000FF	0.216784921814688	12.772602072591	Tail	27
#0000FF	0.245290758428164	8.86945804208517	Tail	27
#0000FF	0.0556070220097899	10.7697201452218	Tail	27
#000000	0.266726079038344	9.85713725020178	Head	27
#0000FF	0.367875526882708	10.4962523293681	Tail	27
#000000	0.365603186180815	10.6401726000011	Head	27
#000000	0.274633490238339	11.5014338101726	Head	27
#0000FF	0.114230703553185	15.0756935594138	Tail	27
#000000	0.309527458031662	13.7814131979831	Head	27
#0000FF	0.32934128201101	15.3168600671459	Tail	27
#0000FF	0.0787028293032199	11.6069295281079	Tail	28
#0000FF	0.17341842035763	11.4653222429566	Tail	28
#0000FF	0.0193305147020146	10.8678556054365	Tail	28
#000000	0.425036191348918	10.7463260545395	Head	28
#000000	0.226937612509355	14.0723948930856	Head	28
#FF0000	0.154489660393447	13.9112397619523	Stand	28
#000000	0.222766668293625	12.1719451835379	Head	28
#000000	0.0583106875326484	10.120242829714	Head	28
#0000FF	0.496392968567088	8.3622702091001	Tail	28
#000000	0.254819822837599	9.59280886654742	Head	28
#000000	0.180044256607071	14.9558235669509	Head	28
#000000	0.1888885173155	13.1771072577219	Head	28
#0000FF	0.06223827669397	9.16556412559003	Tail	28
#000000	0.277982030869462	13.833042809926	Head	28
#000000	0.229317797455005	14.1093555517029	Head	28
#0000FF	0.103621927546337	12.5597795314621	Tail	28
#000000	0.483964654025622	9.75325921191834	Head	28
#0000FF	0.216784921814688	12.772602072591	Tail	28
#0000FF	0.245290758428164	8.86945804208517	Tail	28
#0000FF	0.0556070220097899	10.7697201452218	Tail	28
#000000	0.266726079038344	9.85713725020178	Head	28
#0000FF	0.367875526882708	10.4962523293681	Tail	28
#000000	0.365603186180815	10.6401726000011	Head	28
#000000	0.274633490238339	11.5014338101726	Head	28
#0000FF	0.114230703553185	15.0756935594138	Tail	28
#000000	0.309527458031662	13.7814131979831	Head	28
#0000FF	0.32934128201101	15.3168600671459	Tail	28
#000000	0.0968146235588938	11.8763670015149	Head	28
#0000FF	0.0787028293032199	11.6069295281079	Tail	29
#0000FF	0.17341842035763	11.4653222429566	Tail	29
#0000FF	0.0193305147020146	10.8678556054365	Tail	29
#000000	0.425036191348918	10.7463260545395	Head	29
#000000	0.226937612509355	14.0723948930856	Head	29
#FF0000	0.154489660393447	13.9112397619523	Stand	29
#000000	0.222766668293625	12.1719451835379	Head	29
#000000	0.0583106875326484	10.120242829714	Head	29
#0000FF	0.496392968567088	8.3622702091001	Tail	29
#000000	0.254819822837599	9.59280886654742	Head	29
#000000	0.180044256607071	14.9558235669509	Head	29
#000000	0.1888885173155	13.1771072577219	Head	29
#0000FF	0.06223827669397	9.16556412559003	Tail	29
#000000	0.277982030869462	13.833042809926	Head	29
#000000	0.229317797455005	14.1093555517029	Head	29
#0000FF	0.103621927546337	12.5597795314621	Tail	29
#000000	0.483964654025622	9.75325921191834	Head	29
#0000FF	0.216784921814688	12.772602072591	Tail	29
#0000FF	0.245290758428164	8.86945804208517	Tail	29
#0000FF	0.0556070220097899	10.7697201452218	Tail	29
#000000	0.266726079038344	9.85713725020178	Head	29
#0000FF	0.367875526882708	10.4962523293681	Tail	29
#000000	0.365603186180815	10.6401726000011	Head	29
#000000	0.274633490238339	11.5014338101726	Head	29
#0000FF	0.114230703553185	15.0756935594138	Tail	29
#000000	0.309527458031662	13.7814131979831	Head	29
#0000FF	0.32934128201101	15.3168600671459	Tail	29
#000000	0.0968146235588938	11.8763670015149	Head	29
#0000FF	0.172052238127217	9.6698085848242	Tail	29
#0000FF	0.0787028293032199	11.6069295281079	Tail	30
#0000FF	0.17341842035763	11.4653222429566	Tail	30
#0000FF	0.0193305147020146	10.8678556054365	Tail	30
#000000	0.425036191348918	10.7463260545395	Head	30
#000000	0.226937612509355	14.0723948930856	Head	30
#FF0000	0.154489660393447	13.9112397619523	Stand	30
#000000	0.222766668293625	12.1719451835379	Head	30
#000000	0.0583106875326484	10.120242829714	Head	30
#0000FF	0.496392968567088	8.3622702091001	Tail	30
#000000	0.254819822837599	9.59280886654742	Head	30
#000000	0.180044256607071	14.9558235669509	Head	30
#000000	0.1888885173155	13.1771072577219	Head	30
#0000FF	0.06223827669397	9.16556412559003	Tail	30
#000000	0.277982030869462	13.833042809926	Head	30
#000000	0.229317797455005	14.1093555517029	Head	30
#0000FF	0.103621927546337	12.5597795314621	Tail	30
#000000	0.483964654025622	9.75325921191834	Head	30
#0000FF	0.216784921814688	12.772602072591	Tail	30
#0000FF	0.245290758428164	8.86945804208517	Tail	30
#0000FF	0.0556070220097899	10.7697201452218	Tail	30
#000000	0.266726079038344	9.85713725020178	Head	30
#0000FF	0.367875526882708	10.4962523293681	Tail	30
#000000	0.365603186180815	10.6401726000011	Head	30
#000000	0.274633490238339	11.5014338101726	Head	30
#0000FF	0.114230703553185	15.0756935594138	Tail	30
#000000	0.309527458031662	13.7814131979831	Head	30
#0000FF	0.32934128201101	15.3168600671459	Tail	30
#000000	0.0968146235588938	11.8763670015149	Head	30
#0000FF	0.172052238127217	9.6698085848242	Tail	30
#0000FF	0.211976764481515	9.44990294869058	Tail	30
#0000FF	0.0787028293032199	11.6069295281079	Tail	31
#0000FF	0.17341842035763	11.4653222429566	Tail	31
#0000FF	0.0193305147020146	10.8678556054365	Tail	31
#000000	0.425036191348918	10.7463260545395	Head	31
#000000	0.226937612509355	14.0723948930856	Head	31
#FF0000	0.154489660393447	13.9112397619523	Stand	31
#000000	0.222766668293625	12.1719451835379	Head	31
#000000	0.0583106875326484	10.120242829714	Head	31
#0000FF	0.496392968567088	8.3622702091001	Tail	31
#000000	0.254819822837599	9.59280886654742	Head	31
#000000	0.180044256607071	14.9558235669509	Head	31
#000000	0.1888885173155	13.1771072577219	Head	31
#0000FF	0.06223827669397	9.16556412559003	Tail	31
#000000	0.277982030869462	13.833042809926	Head	31
#000000	0.229317797455005	14.1093555517029	Head	31
#0000FF	0.103621927546337	12.5597795314621	Tail	31
#000000	0.483964654025622	9.75325921191834	Head	31
#0000FF	0.216784921814688	12.772602072591	Tail	31
#0000FF	0.245290758428164	8.86945804208517	Tail	31
#0000FF	0.0556070220097899	10.7697201452218	Tail	31
#000000	0.266726079038344	9.85713725020178	Head	31
#0000FF	0.367875526882708	10.4962523293681	Tail	31
#000000	0.365603186180815	10.6401726000011	Head	31
#000000	0.274633490238339	11.5014338101726	Head	31
#0000FF	0.114230703553185	15.0756935594138	Tail	31
#000000	0.309527458031662	13.7814131979831	Head	31
#0000FF	0.32934128201101	15.3168600671459	Tail	31
#000000	0.0968146235588938	11.8763670015149	Head	31
#0000FF	0.172052238127217	9.6698085848242	Tail	31
#0000FF	0.211976764481515	9.44990294869058	Tail	31
#000000	0.322838974175975	11.3725929775741	Head	31
#0000FF	0.0787028293032199	11.6069295281079	Tail	32
#0000FF	0.17341842035763	11.4653222429566	Tail	32
#0000FF	0.0193305147020146	10.8678556054365	Tail	32
#000000	0.425036191348918	10.7463260545395	Head	32
#000000	0.226937612509355	14.0723948930856	Head	32
#FF0000	0.154489660393447	13.9112397619523	Stand	32
#000000	0.222766668293625	12.1719451835379	Head	32
#000000	0.0583106875326484	10.120242829714	Head	32
#0000FF	0.496392968567088	8.3622702091001	Tail	32
#000000	0.254819822837599	9.59280886654742	Head	32
#000000	0.180044256607071	14.9558235669509	Head	32
#000000	0.1888885173155	13.1771072577219	Head	32
#0000FF	0.06223827669397	9.16556412559003	Tail	32
#000000	0.277982030869462	13.833042809926	Head	32
#000000	0.229317797455005	14.1093555517029	Head	32
#0000FF	0.103621927546337	12.5597795314621	Tail	32
#000000	0.483964654025622	9.75325921191834	Head	32
#0000FF	0.216784921814688	12.772602072591	Tail	32
#0000FF	0.245290758428164	8.86945804208517	Tail	32
#0000FF	0.0556070220097899	10.7697201452218	Tail	32
#000000	0.266726079038344	9.85713725020178	Head	32
#0000FF	0.367875526882708	10.4962523293681	Tail	32
#000000	0.365603186180815	10.6401726000011	Head	32
#000000	0.274633490238339	11.5014338101726	Head	32
#0000FF	0.114230703553185	15.0756935594138	Tail	32
#000000	0.309527458031662	13.7814131979831	Head	32
#0000FF	0.32934128201101	15.3168600671459	Tail	32
#000000	0.0968146235588938	11.8763670015149	Head	32
#0000FF	0.172052238127217	9.6698085848242	Tail	32
#0000FF	0.211976764481515	9.44990294869058	Tail	32
